"ChatGPT_0" "ChatGPT_1" "ChatGPT_10" "ChatGPT_11" "ChatGPT_12" "ChatGPT_13" "ChatGPT_14" "ChatGPT_15" "ChatGPT_16" "ChatGPT_17" "ChatGPT_18" "ChatGPT_19" "ChatGPT_2" "ChatGPT_20" "ChatGPT_21" "ChatGPT_22" "ChatGPT_23" "ChatGPT_24" "ChatGPT_25" "ChatGPT_26" "ChatGPT_27" "ChatGPT_28" "ChatGPT_29" "ChatGPT_3" "ChatGPT_30" "ChatGPT_31" "ChatGPT_32" "ChatGPT_33" "ChatGPT_4" "ChatGPT_5" "ChatGPT_6" "ChatGPT_7" "ChatGPT_8" "ChatGPT_9" "Jasper_0" "Jasper_1" "Jasper_10" "Jasper_11" "Jasper_12" "Jasper_13" "Jasper_14" "Jasper_15" "Jasper_2" "Jasper_3" "Jasper_4" "Jasper_5" "Jasper_6" "Jasper_7" "Jasper_8" "Jasper_9" "Perplexity_0" "Perplexity_1" "Perplexity_10" "Perplexity_11" "Perplexity_12" "Perplexity_13" "Perplexity_14" "Perplexity_15" "Perplexity_16" "Perplexity_17" "Perplexity_18" "Perplexity_19" "Perplexity_2" "Perplexity_20" "Perplexity_21" "Perplexity_22" "Perplexity_23" "Perplexity_24" "Perplexity_25" "Perplexity_26" "Perplexity_27" "Perplexity_28" "Perplexity_29" "Perplexity_3" "Perplexity_30" "Perplexity_31" "Perplexity_32" "Perplexity_33" "Perplexity_34" "Perplexity_35" "Perplexity_4" "Perplexity_5" "Perplexity_6" "Perplexity_7" "Perplexity_8" "Perplexity_9"
"ChatGPT_0" 0 0.468977616900239 0.686902216195331 0.538329486130203 0.500327644998369 0.647170082425254 0.696892322265214 0.685784743616256 0.557004144162473 0.687167419056879 0.672793578269722 0.601330489091229 0.47425165928466 0.629905992409116 0.586986023294251 0.629181407289456 0.636468079329079 0.61096963393825 0.61866861342848 0.53283267930804 0.636339801052318 0.589966751351818 0.554772315115979 0.585705365288885 0.508811821423794 0.700355158149817 0.708010834923832 0.690055150287155 0.540532961484504 0.588214359156089 0.595589535008764 0.577021038176837 0.580788276465339 0.534829848055201 0.530157976734011 0.585980021612615 0.513317593447275 0.653026657570774 0.623860189046912 0.588545541942412 0.585176959270328 0.648267447293567 0.655125363347475 0.608578249316496 0.609256217212758 0.62312855949912 0.592067580106054 0.669930401615302 0.652420884816566 0.592067580106054 0.400426939864207 0.526796078000245 0.599473726008676 0.617992072010175 0.573642034448943 0.680637361352749 0.592153966987897 0.70381092122263 0.670087600315165 0.598464040219761 0.671313283512297 0.610669233923622 0.479778074159054 0.589851587071904 0.607176438950385 0.593532174542266 0.584226486126549 0.636877442668037 0.636543874109743 0.602296196437038 0.621078708061112 0.565967614797879 0.766895113962229 0.633747417424523 0.602662256618435 0.657215764243821 0.586685980356717 0.596345323318502 0.632455012827994 0.487344440457296 0.600461912393109 0.587479932024107 0.559602521528889 0.593382777051762 0.619158953466069 0.567096192380221
"ChatGPT_1" 0.468977616900239 0 0.707598460023231 0.579257476762616 0.532445321609444 0.631800789736058 0.674843044760585 0.66821085205042 0.55721409680323 0.680852967878472 0.637436586089159 0.649492218893253 0.421384399643233 0.646736217718935 0.563035283914356 0.623614128379391 0.630901716143458 0.637634109653363 0.575412229972561 0.545094391563055 0.59027425428489 0.552508414462733 0.536524359434236 0.57201355978291 0.52747693686154 0.637018859579665 0.65497801082913 0.65180914456605 0.595726349489595 0.601754540133069 0.591094308696729 0.621612482890955 0.560238309763154 0.652185940725598 0.551201028089385 0.59401978331371 0.528170805481488 0.614327360526458 0.55923968808354 0.599982860711696 0.591077041641589 0.626506474165725 0.650550516555062 0.619542639143548 0.570698320412862 0.621918204292661 0.620721723527065 0.690534485758294 0.634625479710058 0.620721723527065 0.407312614074371 0.400036211221489 0.600456789857978 0.622129181961713 0.553877928528576 0.637357335086626 0.563070832754915 0.67939487604492 0.646817539113199 0.570753980084634 0.651491724931909 0.659501080412733 0.472597648261053 0.580403751606495 0.549811316642192 0.589475322595286 0.533903812797888 0.601307267557258 0.612908876846045 0.58464162464333 0.556773814876778 0.589922906614232 0.709213694869026 0.564756021686058 0.543922615947004 0.664074257645293 0.596692432680789 0.536549054328357 0.588409291081459 0.418221954312867 0.575262937396776 0.586133578162711 0.547896780832405 0.591368740724682 0.574682020857058 0.56269785232153
"ChatGPT_10" 0.686902216195331 0.707598460023231 0 0.661750732755727 0.715832924489534 0.727643498640806 0.784107324798037 0.800481120905519 0.691648052308069 0.82139083806132 0.799276464856424 0.843440457319401 0.756020917499074 0.855142103918882 0.639385082474198 0.709384199731442 0.709314063283938 0.597591298564202 0.689584324926794 0.707485736819444 0.65888952800514 0.794258613136587 0.685621561713931 0.696541501677629 0.649358790097773 0.724167035405952 0.746431169992502 0.727033052201584 0.56806773152252 0.65643528415447 0.654436085273109 0.641857934219182 0.693787881868297 0.756023761341336 0.684475854701112 0.69019512338019 0.819484435289025 0.780751376544437 0.742361886852896 0.695343289905134 0.707223424007766 0.718384444178572 0.822175757784011 0.706642150737971 0.717010605283969 0.767774771070535 0.712556978063252 0.739914847475129 0.760001507492703 0.712556978063252 0.635757075786436 0.723497548702686 0.704883716110596 0.690415509148904 0.745644523310481 0.783121495740014 0.698480001790614 0.801633473543128 0.723302995212035 0.686192490163091 0.762586471467906 0.851105121142244 0.680583472677285 0.786154335981389 0.790374677507796 0.596695880148036 0.658476191227976 0.7169071378438 0.706386715784911 0.547152070849003 0.593290091064281 0.77528782431068 0.863623100381734 0.733634538825073 0.77030825801102 0.856627342869656 0.72008873291728 0.731840444898847 0.745541566349138 0.580157506771334 0.584781099792084 0.691236644834377 0.677671343901958 0.605063159029262 0.693629013400023 0.7211493768612
"ChatGPT_11" 0.538329486130203 0.579257476762616 0.661750732755727 0 0.643719180422027 0.620160769584162 0.711106665525303 0.690983823485715 0.5086859963896 0.703001486471819 0.6414326496702 0.756259944871899 0.616825053821936 0.732247615268218 0.560854704541052 0.607694488710611 0.657060465541283 0.608727138714304 0.666499500748904 0.653035892550244 0.5861023562807 0.657261167437231 0.621884805073394 0.588289424438932 0.563201958523595 0.701485616583935 0.707708503494179 0.753952920391488 0.541086440717586 0.562347476911559 0.55720531115229 0.579885827547519 0.599044187299683 0.630232977711472 0.619106789615814 0.616371879374413 0.676938468431346 0.705578853022879 0.607834825717408 0.632756790379821 0.591927035096281 0.643100214653036 0.690309189312231 0.622068676342551 0.642178969708458 0.679472364761997 0.633000284780367 0.688840486511539 0.624581663036072 0.633000284780367 0.554680728937716 0.62804297959069 0.613505176038177 0.581777424501737 0.606666461005062 0.691469209307967 0.608803574370026 0.663804397104499 0.6463650029032 0.534729218707687 0.645660767128132 0.776414190364721 0.589700528290948 0.680735611129972 0.679792296503589 0.644265608725995 0.573939290171088 0.613801464248792 0.653661276912677 0.629369757026399 0.580846703919424 0.683914343978606 0.803297402648337 0.658429995875169 0.645471841020014 0.742612828844263 0.62566759856379 0.621643279854359 0.608960272435665 0.502019218958569 0.575650257362389 0.60488794320489 0.57700617396787 0.564321238506889 0.59500826387947 0.64596338653185
"ChatGPT_12" 0.500327644998369 0.532445321609444 0.715832924489534 0.643719180422027 0 0.657799269896346 0.687634747773837 0.652956485415055 0.608811914869736 0.74582202474995 0.682925563025166 0.599759390816954 0.558182207116562 0.546486269467433 0.620690970580312 0.567216720480604 0.6589724557065 0.661619946863829 0.633354915663238 0.405782565545675 0.618635562521092 0.623338382498698 0.507413699996281 0.595596217901629 0.53759373061263 0.680206081290957 0.667247244750653 0.677909855345005 0.649679235443172 0.584409706557392 0.6346564788361 0.614503678810941 0.566385124932535 0.651212039894295 0.566565007332576 0.625080485113379 0.605935986879542 0.604362991252435 0.578543944119219 0.607441657141353 0.650774465748364 0.610075737538429 0.664073179836828 0.657713229269357 0.62373810510507 0.627720087426232 0.639880132660174 0.703003261410876 0.597703157558581 0.639880132660174 0.444894970873608 0.505469847275123 0.622378891185642 0.662639324370741 0.468571533590999 0.645987612273058 0.578621783532418 0.665596595297126 0.688956464664218 0.57419929712262 0.59426450526711 0.65268817627702 0.48792657832387 0.580032843459704 0.622419301589037 0.586276371418738 0.560498093456716 0.600903417846762 0.614259876768808 0.625143709933137 0.629654711464316 0.423668591929919 0.781483539183892 0.657521617619678 0.577079929636551 0.656637052985875 0.575114009616101 0.575124716766589 0.596709128142714 0.474460395610189 0.607576127629882 0.566477343424185 0.547573397072014 0.616959796506554 0.633361765111048 0.573146432061006
"ChatGPT_13" 0.647170082425254 0.631800789736058 0.727643498640806 0.620160769584162 0.657799269896346 0 0.605202559761145 0.569692003427029 0.656166821097653 0.767379347424703 0.71911210815782 0.773649824490419 0.69422279892624 0.758624846788881 0.67233702253689 0.635832180013807 0.684174573410457 0.625793371201895 0.686984474818407 0.686880878473671 0.618511940664992 0.652141739490656 0.632691455146615 0.663854187199267 0.60659850961215 0.700607519884538 0.714936774630357 0.689063305295685 0.649609457039351 0.621755570265141 0.621904408094847 0.652409056544472 0.631972683461723 0.689771186228067 0.688197543797197 0.678478548161746 0.709529343878434 0.695977048005061 0.618645713104882 0.725658967534057 0.652608815593845 0.616548935087506 0.71257048848722 0.688608715483552 0.665534889307674 0.714564013868534 0.63796997621194 0.741290187002527 0.680565971443578 0.63796997621194 0.598166883575711 0.675817318918066 0.674988568717032 0.664539166526569 0.638862412734199 0.529580329447212 0.572795036054527 0.567998065149699 0.719133663607738 0.597123130437933 0.713891328508691 0.750933171744237 0.610917867659158 0.677028512307664 0.670356331733454 0.637483811738841 0.644083951537974 0.661155890666798 0.730242664033813 0.641539122150655 0.65716032381496 0.682191050037831 0.821289239947349 0.730269689735762 0.641824240428816 0.738596422086783 0.668384227602874 0.652006715179701 0.656058505766162 0.553353010877834 0.632128813835458 0.656653038784068 0.58172651702528 0.607347355265445 0.678300756400989 0.62915445675424
"ChatGPT_14" 0.696892322265214 0.674843044760585 0.784107324798037 0.711106665525303 0.687634747773837 0.605202559761145 0 0.674661945565541 0.703125051755682 0.766200591785344 0.741940683802436 0.819497045911826 0.702219751839585 0.783429953354434 0.742852897504285 0.678145610841567 0.72393240721142 0.737978463186747 0.726005006680833 0.714891018975501 0.685239639485045 0.657548208826552 0.689764167148929 0.727881562399465 0.682740239546594 0.731331869221417 0.741384960016719 0.770246399046699 0.705997038145131 0.704139017997848 0.710316345966867 0.748347691976535 0.669155328011813 0.777022125622155 0.709890086797684 0.76593130861119 0.750895168298175 0.74820236856214 0.682583139902103 0.790347495813993 0.753058454658008 0.725664400617917 0.777948863456939 0.725456279580891 0.758890914258428 0.765187223454301 0.685032273439714 0.833840041968658 0.742017120978832 0.685032273439714 0.628419389398713 0.683510853838049 0.703111895485763 0.732239481443669 0.74504666683863 0.694484158770439 0.52742983522836 0.670654604719377 0.793581827135202 0.690844295918907 0.781758739794853 0.77325110459957 0.661803045796325 0.750792700626397 0.743898244598565 0.706941725812424 0.722254679583317 0.756607545652732 0.765621821687368 0.719550970010283 0.699283570295328 0.724711782506437 0.879660456091548 0.713031844785143 0.681975689312135 0.792083830908036 0.687990497689924 0.671025861440545 0.669868508543611 0.597480657773237 0.706626280103778 0.725023274133873 0.672833931214753 0.743147997470265 0.76395350062494 0.661028329709719
"ChatGPT_15" 0.685784743616256 0.66821085205042 0.800481120905519 0.690983823485715 0.652956485415055 0.569692003427029 0.674661945565541 0 0.638802187381925 0.797051590735147 0.749071218369262 0.818824954081189 0.710547955528586 0.744719549990517 0.744572959331349 0.722582365541843 0.744519705695807 0.680748061781353 0.73364803362928 0.703793545536248 0.711515810552558 0.708498436779005 0.682632390142054 0.727089739908524 0.689575880429773 0.728131828112361 0.728085540537674 0.736886154594558 0.725675970517732 0.682845674894197 0.646166254851819 0.701722703105329 0.664708226111619 0.758809985370659 0.687317785088958 0.734290186148606 0.754542898382189 0.757786842319826 0.676047252107237 0.755325595575516 0.722494179866755 0.698409245728501 0.768188209648303 0.728888258469605 0.709516108176716 0.761202417039848 0.703861081253473 0.789196693771565 0.745153054456993 0.703861081253473 0.625856455305646 0.679079468295478 0.753909692592112 0.750942619562667 0.724590576565096 0.559216733321476 0.580683953325927 0.484400337909131 0.804264033103876 0.634031444813349 0.739472914475027 0.817025966403411 0.665567343417955 0.742542601832488 0.720595095645881 0.671070695578586 0.715532843127787 0.714259442018119 0.747870271573937 0.666346449066258 0.695605373587906 0.709869668129891 0.835141203697075 0.773665045473302 0.666787287616247 0.811549628643977 0.692124078651609 0.669217818976169 0.713522725541476 0.558426760534112 0.717598761555785 0.701137531097377 0.68033256805943 0.679002472564543 0.70526425716945 0.698085104071711
"ChatGPT_16" 0.557004144162473 0.55721409680323 0.691648052308069 0.5086859963896 0.608811914869736 0.656166821097653 0.703125051755682 0.638802187381925 0 0.649821172227536 0.606538561497571 0.74159582678635 0.603666019924624 0.699543232660234 0.533142906677952 0.622551679695965 0.650020280495125 0.629435633760627 0.618139032966408 0.586624881982798 0.609035195968734 0.639348092318196 0.559744367846134 0.52528258086232 0.548203753531363 0.652888223201399 0.657426009837449 0.649587201006072 0.540424359026827 0.564393796069839 0.5083192302214 0.569078462784263 0.532406083060417 0.630200998633498 0.640562216225096 0.645057858260148 0.650164562973404 0.68504036995701 0.624119159400018 0.634823268386264 0.625524540639753 0.627431546316077 0.674693944052317 0.643632091419412 0.638901262767076 0.696886434416923 0.667275446618395 0.719510658827803 0.682902170896713 0.667275446618395 0.501673846141451 0.575038421513342 0.631267460660522 0.60588516134092 0.634450618319215 0.625923888825292 0.591750713935081 0.61197107243488 0.600048524221209 0.521615830806146 0.641426304464625 0.734616980761139 0.536887015590745 0.649724539626795 0.628394763686906 0.577163454863726 0.531001907263467 0.621966886565713 0.59364938821622 0.490927474698306 0.517657839420889 0.633188827992359 0.79384667499023 0.638520475209745 0.617289889586804 0.707473060397849 0.629647133241192 0.556404296077872 0.567119110540822 0.45794310118411 0.558992614638896 0.586191817613035 0.512128645084736 0.525305881119848 0.622328931397282 0.655408545273393
"ChatGPT_17" 0.687167419056879 0.680852967878472 0.82139083806132 0.703001486471819 0.74582202474995 0.767379347424703 0.766200591785344 0.797051590735147 0.649821172227536 0 0.668190847104122 0.876610869260413 0.749393988205779 0.86093605196822 0.687451221612526 0.736051340340186 0.744627503141481 0.765366584204435 0.679723916222561 0.776289243351891 0.739935981153731 0.773603820596388 0.731987980191379 0.76085937877493 0.657897845848946 0.807756914696814 0.840762555702819 0.840103857490045 0.68586358518034 0.715587662010683 0.69065190447814 0.747402949146952 0.628655906106958 0.7571516834429 0.784110135886063 0.778866832095233 0.796282048493771 0.805720388344477 0.768602847505587 0.763452650541449 0.746276514731254 0.752539029169262 0.787365848313809 0.775278240889582 0.764152015811292 0.768159507684568 0.790934600112598 0.87066477507022 0.713785276872569 0.790934600112598 0.647216980850752 0.653711102308866 0.68710838233314 0.777862530120361 0.790093721693475 0.838273114018214 0.740352163672256 0.815590824561404 0.738934473363329 0.760831574674802 0.741605199700996 0.883629261554713 0.665397239932968 0.79955524712848 0.761391515654217 0.770514695607594 0.769726973317044 0.741502983959151 0.744996620215755 0.730412898443568 0.639921070848154 0.807395335156642 0.854323884640356 0.74409499774231 0.74168783095844 0.88301335923967 0.733287416329097 0.724684630128922 0.755870663327315 0.657773769719363 0.658416658277733 0.67713769170313 0.66369754999038 0.726407938485925 0.677511164801803 0.720312610500106
