"ChatGPT_0" "ChatGPT_1" "ChatGPT_10" "ChatGPT_11" "ChatGPT_12" "ChatGPT_13" "ChatGPT_14" "ChatGPT_15" "ChatGPT_16" "ChatGPT_17" "ChatGPT_18" "ChatGPT_19" "ChatGPT_2" "ChatGPT_20" "ChatGPT_21" "ChatGPT_22" "ChatGPT_23" "ChatGPT_24" "ChatGPT_25" "ChatGPT_26" "ChatGPT_27" "ChatGPT_28" "ChatGPT_29" "ChatGPT_3" "ChatGPT_30" "ChatGPT_31" "ChatGPT_32" "ChatGPT_33" "ChatGPT_4" "ChatGPT_5" "ChatGPT_6" "ChatGPT_7" "ChatGPT_8" "ChatGPT_9" "Jasper_0" "Jasper_1" "Jasper_10" "Jasper_11" "Jasper_12" "Jasper_13" "Jasper_14" "Jasper_15" "Jasper_2" "Jasper_3" "Jasper_4" "Jasper_5" "Jasper_6" "Jasper_7" "Jasper_8" "Jasper_9" "Perplexity_0" "Perplexity_1" "Perplexity_10" "Perplexity_11" "Perplexity_12" "Perplexity_13" "Perplexity_14" "Perplexity_15" "Perplexity_16" "Perplexity_17" "Perplexity_18" "Perplexity_19" "Perplexity_2" "Perplexity_20" "Perplexity_21" "Perplexity_22" "Perplexity_23" "Perplexity_24" "Perplexity_25" "Perplexity_26" "Perplexity_27" "Perplexity_28" "Perplexity_29" "Perplexity_3" "Perplexity_30" "Perplexity_31" "Perplexity_32" "Perplexity_33" "Perplexity_34" "Perplexity_35" "Perplexity_4" "Perplexity_5" "Perplexity_6" "Perplexity_7" "Perplexity_8" "Perplexity_9"
"ChatGPT_0" 0 49.9500987497227 53.6465600247008 61.0655297608679 39.6838813455303 65.4558995949412 78.7771363804483 79.606974875513 67.2621971959287 65.3272564349564 68.3214508417694 46.8467272386737 39.1638781544711 47.9727339248248 61.2729400774748 64.9042719473888 59.0456560557799 56.3600401210163 66.8237522950563 44.4499400073839 60.4360213876041 61.9587125361255 51.6264822351218 56.4708126523684 45.0651799606836 69.8292094121335 68.2177259409105 67.0103294274531 51.9184505773568 58.4117927440142 59.5442090456939 61.9162233731644 67.4034211401333 51.3135779826649 49.1906788709233 57.9780283334727 56.5542992211606 57.9306543706462 62.8327723594304 60.7134518027199 68.0374743589211 63.9251564536943 56.8377721712899 58.0569851507989 62.4220418354493 58.6805956124118 62.3390999737719 66.9200331586456 60.7744264613916 62.3390999737719 39.9044017255736 49.5521779530635 61.3976307660056 55.5706003694627 54.0930952306188 75.7583101005081 65.4941828129147 79.3806079836552 64.2097606976991 68.0028524828737 72.0079269926222 52.9656393490995 39.7687879289592 58.0228051824519 64.7886577675816 53.2742528033819 63.002133501584 64.3700726674147 78.0530946540063 63.7675088127768 67.1277586652092 45.6595722466583 76.8164160430188 63.8828363364016 71.07476382721 56.8474909643087 61.852677526728 73.7358178555103 74.2069989379829 53.1132219767522 57.5306510454004 59.5997211902628 54.2291358601284 59.4811510946254 63.1635229301528 55.2573010706586
"ChatGPT_1" 49.9500987497227 0 70.2124160093861 70.5854504450937 54.7990597097207 77.7344229438518 83.9202689415721 90.8831570678265 84.7523885178707 74.5976435790111 78.5712225880941 51.8157079733191 40.0293716543102 56.5881379423863 76.5458386607006 74.0874231300641 71.5027880182118 72.1500413748324 71.9873389601859 56.9747157925808 67.8495710226907 63.04285876367 60.2054725137936 63.531870746254 56.8991538673353 72.2381716094404 70.948955038348 77.7962927999234 67.3772591932936 72.914742344901 71.7245848643505 74.9501982003213 75.1097927340629 65.2175818947492 54.8949670450293 65.6423958091706 59.0451198921221 56.9452264052771 57.7171776615386 66.7034096628849 73.6459227808061 71.3722655875499 62.2587856447475 67.849894997403 65.3539367081538 65.5985659470767 70.3996989786834 74.7618652644613 69.6774487148076 70.3996989786834 49.9930563285504 46.4267269409597 68.5269098413806 63.1326398476326 58.6626707429247 80.7753906384871 71.5999896368578 83.1912993706178 72.2052366497125 76.023099551995 84.3909341272356 58.1133824545155 47.1199590810385 62.9715119118077 59.8434338732753 72.4493055597187 65.0359348319974 74.6581386532582 90.7896583729619 76.6985897828881 68.9009513527683 60.6261509294091 79.9929168107994 64.7719108851149 73.0083572851624 66.4278736595675 73.9941235802356 78.7007760458401 78.8797507096612 57.747032963563 65.1956859196277 65.9976042131126 61.022772325163 69.8457001675432 64.7387128122282 57.4015439953519
"ChatGPT_10" 53.6465600247008 70.2124160093861 0 61.9342137032719 59.0417670837011 65.3281487095228 75.3784903710616 74.5471577783499 70.6533324380593 70.1100629035706 71.2011810150458 61.4870759681724 67.2349752923982 65.2597548059665 58.5319150498151 57.9282620670414 63.2712123378785 51.5146441789945 63.6905670083256 59.5012022823466 55.7835501740551 72.2385080243128 63.0761984994679 63.2895522895896 57.451065268395 54.3586120698589 55.4878456753784 52.6982490085079 48.711979047745 51.2273036365096 51.5208174121647 57.1271058228325 72.0121101272907 68.1043372283596 51.3531171227911 55.2323873607991 77.9390653210771 66.3462245877568 66.2702816269077 64.3488727851192 60.2864812102714 61.501366334928 62.2487477451224 51.4901451040244 60.3953820458052 61.6883477888299 52.0982528733599 62.3109915518606 60.379469843283 52.0982528733599 62.6044501346364 67.3867351729277 59.3827358078371 57.8637317072967 73.2372194887293 72.4622852596815 71.1102655427279 69.9214048258128 59.6303166996706 66.1828784937714 67.4385960322444 73.6230501916845 61.0756988629004 73.0995636288558 74.4082248254577 56.9232448807887 63.7661445547458 64.1992701129497 72.6458598981803 51.4977610191973 54.6949149141705 58.5559967717384 76.9460715350518 59.7720852157026 80.5702989283385 76.9625458040234 71.924423951158 79.2317369392987 74.7289453489959 51.2072541737094 49.1410695711846 66.0004663935472 53.1310516088412 52.8715170734978 65.6131604349905 62.8806029018002
"ChatGPT_11" 61.0655297608679 70.5854504450937 61.9342137032719 0 64.094057082213 62.5152150829525 85.4388892413849 76.4361890616097 61.0383833550274 76.0198987336362 71.5775964342243 69.8123258722104 69.614047634525 67.7602091587128 54.0871079795117 64.8884824033391 67.5535606444678 61.9958448476135 75.7748019958305 69.6655039935302 58.1811969033455 77.7281981209909 71.9658302177638 61.0673663703205 63.438524210077 76.6792094261976 75.3609570819174 77.0322525760028 58.4374918413511 54.5482049283714 56.0389031057366 56.6924707200806 71.9030742214229 66.5783828874614 62.4983755812159 61.1351562741214 78.4304571069128 70.0663333406537 67.1317762183552 69.1802497735907 67.432558186435 60.4546843922572 64.7608036197858 61.6616156251887 63.5061665959687 64.5096303039449 60.5279270941973 70.0895898261131 66.0466740330948 60.5279270941973 64.1312138265201 70.2073842524827 62.6371315837777 62.2994437237202 67.9028337782807 71.3280989623176 75.0335463957056 71.9856570173983 65.6470136194354 56.2297183972617 67.788962127232 75.6488249051493 68.6787504730061 79.6630412664462 81.7457711727379 67.6886567246877 56.850038893405 63.8653228453194 87.2756836104795 71.5757507914329 67.1310441570249 63.9756765509077 86.8725714246909 72.5356401078796 82.7976406705987 78.0720312666435 78.4284121832284 81.4156017949762 74.2833264039107 59.2351257198258 55.2772386065422 65.268436421157 58.5974725105485 56.3915546673362 68.9464901522431 75.4377281159264
"ChatGPT_12" 39.6838813455303 54.7990597097207 59.0417670837011 64.094057082213 0 62.1984154286523 70.9958877897106 66.7982798538671 70.2494722112271 72.8770612987656 66.8222485069408 41.8422573899328 50.1134222357275 39.18208670091 63.8487163669466 52.9662029809976 59.8668787232471 62.2605559293282 64.5256540096307 35.6505683259665 52.4117833302272 55.0951482102764 43.2538834679381 57.295944598905 46.9475494319335 66.6083263000776 63.0423373270289 61.7107447649765 64.5126111661622 55.4698897373171 59.4288351796749 60.3325579100731 62.8461407955068 54.5772659905232 45.7148626899184 56.4924319766556 53.0484827971586 49.5811044863843 47.1369386716137 57.9333423192359 68.4630306176542 60.3505608022788 55.275737872508 58.2251532245759 58.9891337425684 50.0968429000449 55.5075494418778 58.5946578904195 50.212282038887 55.5075494418778 35.8824572866679 44.1771684110191 56.8086803086089 52.2991324464054 50.3833509679595 64.4263661967314 55.2879508737726 62.5755685670318 66.7290153548913 57.3368718205493 68.4866817765373 45.4204322519504 35.3118367801049 52.4304990737812 57.0344692348311 52.4769399465353 54.9092967951165 54.7879835405169 73.4205564462751 70.8376080370375 68.3720919101016 30.7622619772395 70.8546970122104 62.2675121071961 59.4335569555627 53.8239963108162 57.6488848820076 63.3709997887352 60.2369593582224 47.4913227879652 57.5542670480446 51.4989168993428 48.6619034771864 57.8856080581022 57.9734724516778 51.4211401426779
"ChatGPT_13" 65.4558995949412 77.7344229438518 65.3281487095228 62.5152150829525 62.1984154286523 0 67.7653565530298 51.1721726091123 79.4812548638619 75.4535740346692 77.504339607436 64.8360059815592 74.5601880535354 62.0185781321138 74.4546286651072 62.5365707548006 66.0443979732897 61.0983183350959 78.2946930975417 68.5213508165223 63.07394956277 66.7167617223158 68.8590941231491 78.8860251833285 63.9531101791951 73.3299059057268 69.1102792209301 71.5409126469665 65.4984043595586 57.4802105498745 61.1490923052193 65.9101049414756 72.1092120648755 58.8766764916898 63.4890304550649 60.6618203412811 69.1093285429897 63.6961575953792 61.6059594879698 70.9802245779164 58.9630440177572 61.5863413785747 63.5159758425291 59.7511523028208 61.0556133439957 61.5959970964914 49.4524615497777 70.9315535303481 67.1176830914769 49.4524615497777 68.0233156046652 76.0818411873106 72.0708289693864 69.1111514647286 64.7481416261428 59.9552186678888 61.4702432971012 57.8741784209538 72.3689594046908 67.5382608125302 85.5660892016046 69.1107355034486 64.8419730071727 72.7726888858674 67.3464512048071 68.9025119029394 75.2117495515208 75.9690338341706 101.685166012431 72.5089767844635 73.5974952363859 64.9614993443643 81.5268748819895 78.5849883778571 72.3107379099213 75.2583675370131 72.9389304882291 81.4476269751112 79.0255753501516 67.3774343337535 61.702469570122 73.9201744882724 60.2452027451138 63.0333563411745 73.5443802188787 65.458487060756
"ChatGPT_14" 78.7771363804483 83.9202689415721 75.3784903710616 85.4388892413849 70.9958877897106 67.7653565530298 0 76.5228321029151 94.3415254912226 78.8846926988938 73.5137587783115 73.4517277419559 76.5779293828901 69.4424570055952 97.2113299974027 76.1494351457157 69.7781635987885 72.1975937854081 91.9959265409358 74.4446968426611 65.9578178330707 67.5158047122068 78.2501632974035 88.4781984998577 78.5944367491886 73.0647039818685 75.2581026233642 85.4470145373175 79.9059758211909 82.7293947291763 79.7225622509996 88.4409568833902 84.3005782112745 76.9770340974043 74.8173307485322 78.5726098887229 91.0797746907246 75.1133128763377 74.5877996246032 88.1689485934871 85.3654417986864 74.9223961228049 79.1301595951989 77.8769108170124 83.0301216964284 78.8953093096852 67.4086507663 91.5314614381159 81.88174304825 67.4086507663 76.2412934207281 82.6381778257461 84.4146031905468 84.6642114261861 87.0094242527919 80.8672097013483 47.8683016695126 69.4438707906234 92.9532096932337 81.8838663429828 96.0778461205759 75.7621411773074 74.8455206227486 87.4569640084691 82.6602813736747 81.9365532631455 92.2487435615783 86.2522785669385 103.130996579979 90.7918905828739 84.4356547922988 74.1963382056526 86.5822186323288 82.6816066930879 81.9440406698296 86.5729878286805 83.0854943004208 83.795645424607 79.6255990352734 73.6824377480864 84.1130131881323 84.8242117800946 77.8629526880557 84.9332060089803 87.5463300859369 67.55941798403
"ChatGPT_15" 79.606974875513 90.8831570678265 74.5471577783499 76.4361890616097 66.7982798538671 51.1721726091123 76.5228321029151 0 82.1416960974128 87.4185818269164 82.9965386995618 80.0658965279229 85.1486411376438 73.2371633029116 92.0646773343872 75.5271821631104 76.0148793330902 70.0522261098152 86.740555436077 79.4256778430538 74.9232069773831 79.6663748308938 79.2508482401532 89.4126239822819 80.7277629584735 75.196484524613 71.9736763070088 75.9433500020463 79.8726455163752 72.7835428068285 70.9246120416308 77.065607635631 85.1385222128085 75.7626380431434 69.2497662617936 70.2218164601469 82.4310624722663 76.4323685011303 63.8723170350564 83.8956157406678 77.0537172330985 69.6474656454095 78.8134184724311 72.7638278895609 72.5746775646146 71.7915793792077 63.0554742150143 81.039575775417 79.7533884898753 63.0554742150143 76.7886930380632 85.3313469711208 85.755260605461 82.3773249483639 81.3713917926486 68.0299387604791 67.5372983799461 53.5812699753982 90.2781570670512 76.4462005746938 95.2772768877735 77.644792218109 78.2480425739128 93.198886002728 78.137449351831 74.4043016833867 86.9950422364997 80.251975007054 105.244606742365 84.0818629556186 84.6750796612422 73.8104322573161 83.7048368397624 92.9078814049488 80.3794188993324 90.5057914832854 84.4660603134982 87.8047233456976 87.9498690896018 69.2136042040531 81.3925070725445 78.7340069581398 73.1901972221446 71.9218243621595 83.4424956795801 80.3058477270919
"ChatGPT_16" 67.2621971959287 84.7523885178707 70.6533324380593 61.0383833550274 70.2494722112271 79.4812548638619 94.3415254912226 82.1416960974128 0 79.0989235087178 71.5145214170438 82.6312348192943 80.4102280996489 79.4448684951289 58.0234175782971 74.618199052895 78.9311770521963 74.3480408351384 81.9187948372906 73.6906502498758 69.7560206201674 83.8741024968003 77.0886576251063 72.4493500768995 69.5791747200435 76.192156981311 75.5607265783408 73.808517556984 62.0488089444086 67.570564563006 58.2440997675311 66.558450444136 80.0485816919531 71.3224272539654 79.1659613514109 76.7197644374745 82.972915041508 81.6506405328882 75.7973021787593 80.4215035429836 76.7803936260537 74.9234482943772 73.5442338907697 75.2991883784488 76.8931220553839 77.7853455039805 73.4406604158026 83.9545633373773 80.1954089901451 73.4406604158026 71.0638413209573 80.7824609906385 82.7672853016209 70.1573691374195 85.6941171826745 69.7998993274984 81.3290829788921 67.8999399187937 72.9311865461233 61.5354908250564 84.2144120544355 82.5337490522291 71.3059872724727 89.0849078766806 78.9527586233052 64.8775205285188 61.9555125264721 80.9747006438702 83.7205807560232 62.4584047521597 68.4355951349413 72.8108776747759 92.367891388425 85.3919491005418 90.3671648794941 86.8798060249578 89.5315666259148 82.7300499831212 78.7191476991032 64.4375513592716 71.8287509852735 76.3885226719656 64.2328015493232 57.5918656884974 78.6014766479322 88.1405257846577
"ChatGPT_17" 65.3272564349564 74.5976435790111 70.1100629035706 76.0198987336362 72.8770612987656 75.4535740346692 78.8846926988938 87.4185818269164 79.0989235087178 0 67.515788383595 72.0978875192179 73.3177718743312 76.832894252958 69.8731375697088 67.7540524534546 67.4653271346001 65.875877483144 70.8608425981374 75.7669179892692 66.0791604924244 79.980964994818 77.2488457819309 76.1652260213756 65.5082702636484 77.2720256434241 78.9255374331816 78.9712891310767 63.6184442311247 66.2721303294492 65.1861460066832 75.9837252335251 65.5930644638985 67.3503208505055 69.0024491816299 67.0710922586423 82.0992221155281 68.8809656115424 73.9229265260888 72.2934023943389 75.643736680651 73.6837985079097 67.4484547634344 68.0732999074172 73.7871035481015 70.9167403248621 67.356096172594 78.3418842805504 69.6548187103821 67.356096172594 66.4738523783475 65.0735522320412 70.4361983071946 81.6708682976362 86.4532195757732 89.2116475517676 81.0439976701871 85.3000406858262 64.3228809553593 84.1573438954299 80.5544877820407 72.0262315978223 69.7995962352218 82.2638856831499 75.2878093288638 72.7704090823226 84.2239266395528 77.8037841339464 87.2179013560961 73.7680984760117 59.5201459167983 73.5342060853938 83.0424331185078 67.9073791242831 85.7038315905831 85.45847107578 82.7994865095744 87.8874384355795 88.4504990514977 75.7714760263239 65.6255895737839 78.5769834340837 63.3159216812639 73.931809273586 70.694232713263 72.542365570904
