Source,Target,Weight,Type
ChatGPT_0,ChatGPT_12,2,undirected
ChatGPT_0,ChatGPT_2,6,undirected
ChatGPT_0,ChatGPT_3,2,undirected
ChatGPT_0,ChatGPT_9,2,undirected
ChatGPT_0,Perplexity_2,1,undirected
ChatGPT_0,Perplexity_22,1,undirected
ChatGPT_1,ChatGPT_2,5,undirected
ChatGPT_1,Perplexity_1,2,undirected
ChatGPT_1,Perplexity_2,1,undirected
ChatGPT_10,ChatGPT_24,3,undirected
ChatGPT_10,ChatGPT_33,1,undirected
ChatGPT_10,ChatGPT_4,5,undirected
ChatGPT_10,Perplexity_26,1,undirected
ChatGPT_10,Perplexity_27,1,undirected
ChatGPT_10,Perplexity_35,1,undirected
ChatGPT_10,Perplexity_4,3,undirected
ChatGPT_11,ChatGPT_21,4,undirected
ChatGPT_11,ChatGPT_5,2,undirected
ChatGPT_11,Perplexity_17,3,undirected
ChatGPT_11,Perplexity_4,1,undirected
ChatGPT_12,ChatGPT_0,2,undirected
ChatGPT_12,ChatGPT_19,1,undirected
ChatGPT_12,ChatGPT_20,1,undirected
ChatGPT_12,ChatGPT_26,4,undirected
ChatGPT_12,ChatGPT_27,2,undirected
ChatGPT_12,ChatGPT_29,2,undirected
ChatGPT_12,Jasper_10,2,undirected
ChatGPT_12,Jasper_12,2,undirected
ChatGPT_12,Perplexity_0,3,undirected
ChatGPT_12,Perplexity_1,1,undirected
ChatGPT_12,Perplexity_11,1,undirected
ChatGPT_12,Perplexity_12,1,undirected
ChatGPT_12,Perplexity_14,2,undirected
ChatGPT_12,Perplexity_17,1,undirected
ChatGPT_12,Perplexity_19,3,undirected
ChatGPT_12,Perplexity_2,4,undirected
ChatGPT_12,Perplexity_20,2,undirected
ChatGPT_12,Perplexity_22,2,undirected
ChatGPT_12,Perplexity_23,1,undirected
ChatGPT_12,Perplexity_24,2,undirected
ChatGPT_12,Perplexity_28,6,undirected
ChatGPT_12,Perplexity_35,3,undirected
ChatGPT_12,Perplexity_5,2,undirected
ChatGPT_12,Perplexity_9,1,undirected
ChatGPT_13,ChatGPT_15,4,undirected
ChatGPT_13,Jasper_6,3,undirected
ChatGPT_13,Jasper_9,2,undirected
ChatGPT_13,Perplexity_13,2,undirected
ChatGPT_14,ChatGPT_27,2,undirected
ChatGPT_14,Jasper_6,1,undirected
ChatGPT_14,Perplexity_14,6,undirected
ChatGPT_15,ChatGPT_13,4,undirected
ChatGPT_15,Jasper_6,1,undirected
ChatGPT_15,Perplexity_15,4,undirected
ChatGPT_16,ChatGPT_21,2,undirected
ChatGPT_16,ChatGPT_6,1,undirected
ChatGPT_16,Perplexity_7,3,undirected
ChatGPT_17,ChatGPT_4,1,undirected
ChatGPT_17,Perplexity_27,3,undirected
ChatGPT_17,Perplexity_6,2,undirected
ChatGPT_18,ChatGPT_23,2,undirected
ChatGPT_18,ChatGPT_24,1,undirected
ChatGPT_18,ChatGPT_4,3,undirected
ChatGPT_19,ChatGPT_12,1,undirected
ChatGPT_19,ChatGPT_20,6,undirected
ChatGPT_19,ChatGPT_9,1,undirected
ChatGPT_19,Perplexity_20,3,undirected
ChatGPT_19,Perplexity_28,3,undirected
