"ChatGPT_0" "ChatGPT_1" "ChatGPT_10" "ChatGPT_11" "ChatGPT_12" "ChatGPT_13" "ChatGPT_14" "ChatGPT_15" "ChatGPT_16" "ChatGPT_17" "ChatGPT_18" "ChatGPT_19" "ChatGPT_2" "ChatGPT_20" "ChatGPT_21" "ChatGPT_22" "ChatGPT_23" "ChatGPT_24" "ChatGPT_25" "ChatGPT_26" "ChatGPT_27" "ChatGPT_28" "ChatGPT_29" "ChatGPT_3" "ChatGPT_30" "ChatGPT_31" "ChatGPT_32" "ChatGPT_33" "ChatGPT_4" "ChatGPT_5" "ChatGPT_6" "ChatGPT_7" "ChatGPT_8" "ChatGPT_9" "Jasper_0" "Jasper_1" "Jasper_10" "Jasper_11" "Jasper_12" "Jasper_13" "Jasper_14" "Jasper_15" "Jasper_2" "Jasper_3" "Jasper_4" "Jasper_5" "Jasper_6" "Jasper_7" "Jasper_8" "Jasper_9" "Perplexity_0" "Perplexity_1" "Perplexity_10" "Perplexity_11" "Perplexity_12" "Perplexity_13" "Perplexity_14" "Perplexity_15" "Perplexity_16" "Perplexity_17" "Perplexity_18" "Perplexity_19" "Perplexity_2" "Perplexity_20" "Perplexity_21" "Perplexity_22" "Perplexity_23" "Perplexity_24" "Perplexity_25" "Perplexity_26" "Perplexity_27" "Perplexity_28" "Perplexity_29" "Perplexity_3" "Perplexity_30" "Perplexity_31" "Perplexity_32" "Perplexity_33" "Perplexity_34" "Perplexity_35" "Perplexity_4" "Perplexity_5" "Perplexity_6" "Perplexity_7" "Perplexity_8" "Perplexity_9"
"ChatGPT_0" 0 0.797305548592689 0.81726814747756 1.03158793820854 0.706158849720602 0.970842616137274 1.27567859686259 1.35971365666964 1.28192990550789 0.992939442799709 1.09322697749552 0.728855678299687 0.615084411704057 0.748656407783902 1.02556352038286 1.11284549625274 0.976131471716598 0.837883758344484 0.992212210320558 0.677634909539628 0.894793946025677 0.906176095438829 0.775067225336245 0.88648819913415 0.725168207631381 1.18187931308753 1.20454409892721 1.14757226724862 0.869522571615102 0.904439322965756 1.0101491155371 0.974803512253619 0.889591129857482 0.801235411535262 0.810259094835191 0.951421211573545 0.96314655912683 0.856987415034861 1.04034514714573 0.964038546429203 1.01048020615855 0.991081077862405 0.93408128369767 0.941768344473743 1.01069195484476 0.82890540888287 1.02306127701736 0.932698194301372 0.902608432263563 1.02306127701736 0.717275059411054 0.820614978006326 0.745593758693058 0.780035462481508 0.748088793333226 1.28554599352779 1.07903765315711 1.42471494335763 0.855294330099559 1.04905793666349 0.858840768973853 0.864973683978967 0.648210339776242 0.910265210370793 1.02956108074224 0.763468878897234 0.95313615823118 1.04546136146013 1.42564284859964 1.01173819475267 0.953482026869647 0.768965254394338 1.18482876530426 0.915861389421376 1.15306694713602 0.927980281190893 1.06944161599655 1.26093696259401 1.32687610138848 0.894402238937149 0.804663513046548 0.976727300369521 0.803690843176209 0.969651549638343 0.928342830107605 0.764972175540691
"ChatGPT_1" 0.797305548592689 0 1.07694299438856 1.17379975462534 0.848916030644203 1.15065118753274 1.30294991251873 1.50397192502785 1.54639298674257 1.10751813659069 1.24483846612916 0.752704854727907 0.639187092518833 0.817065016895016 1.27029685251371 1.16016572733612 1.17430946412426 1.09168516556319 1.01736325575776 0.76370374588105 1.01431235239405 0.891702293636271 0.825364043413789 0.831014042675599 0.833090888924921 1.11698435294976 1.12532096552001 1.26871289953357 1.02972192307488 1.14187859018044 1.20078253317063 1.06281172951845 0.967001225693912 0.94646471572087 0.886447499951915 1.00660354464196 1.05809739052044 0.868834439416996 0.869712136623919 0.934384571601893 1.04103728434127 1.11618052357334 0.930780056126487 1.04911675898348 1.04690083706415 0.901187005350768 1.09113940101538 1.0579544924932 0.941764033262023 1.09113940101538 0.878923493591415 0.791036376785594 0.822513878819007 0.841733924934511 0.756176744262421 1.25319310978797 1.04340322773324 1.43712690289451 0.947811392231256 1.06916785047599 1.05695789326079 0.83743722614448 0.713920488793414 0.890575104956219 0.838828850975736 1.09499634050152 0.901490702220004 1.15331899711981 1.56391203728128 1.21872278850668 0.979309096794366 0.954467611221984 1.25560372705496 0.878222341845843 1.17770284201997 1.00531009541844 1.15339954542517 1.24048220429194 1.29431498971464 0.868031845996619 0.937148846948535 0.911377233698836 0.872109819093116 1.04014624971223 0.900347315243835 0.62817300727556
"ChatGPT_10" 0.81726814747756 1.07694299438856 0 0.968535617186648 0.936786133114829 0.939023692904746 1.21869858334797 1.14104060379741 1.25582847879422 1.10620211993467 1.06104237613122 0.881189386508713 1.03596974829583 0.992410239928227 0.902334931822595 0.908678136997164 0.927941722890959 0.716157445757458 0.83326048821381 0.990073662061929 0.833338180849107 1.07963528504154 1.00009757528872 1.06482013364136 0.980909283410212 0.799358587383909 0.832745314847638 0.806090406470625 0.726936510542126 0.746673770456159 0.756727913517884 0.877520276020893 0.930720577830474 0.943148168855943 0.793824453303693 0.796042159102336 1.17927837057137 0.935032396918346 1.03413583851499 0.989825226759186 0.816441612607182 0.898509167148979 0.976058914372505 0.712339328707159 0.901054339865503 0.846969456596262 0.731413658297108 0.876551206383268 0.797556837848891 0.731413658297108 1.11341259024371 1.15686131444241 0.909755850941117 0.863619916544374 1.07104700662292 1.10462486680765 1.09640146100947 1.14355124245655 0.876668614572197 1.06677507750599 0.82572141380523 1.20236370295699 0.98296932049136 1.11862547144096 1.1549680235347 0.974383965312253 0.900069167991384 1.01437826608758 1.22615625272195 0.824174436654039 0.80536769521193 0.793091771934413 1.08862904240666 0.82765297827419 1.28771938000826 1.2532681917105 1.24343132135837 1.3217021859992 1.24262586017886 0.86825018117468 0.835482239612087 1.01620278946923 0.765515403911477 0.76944480027051 0.929804391697797 0.909211546644042
"ChatGPT_11" 1.03158793820854 1.17379975462534 0.968535617186648 0 1.07065089645195 0.910719346044371 1.4014907196287 1.20895113292855 1.10177114347726 1.20859207239888 1.20783416407266 1.17235936289642 1.28983978310072 1.13936617361164 0.901706738877325 1.07559794970609 1.19993048705118 1.06376756471579 1.12478385454413 1.06503363404808 0.8490512630824 1.26367816039208 1.12244358976524 0.994368132471168 1.00417882132959 1.22465043642736 1.25119296112039 1.17373002737036 0.914231106832629 0.806647696553255 0.964514221344718 0.847471436896778 0.965306202533989 1.02678364922908 1.02011080361448 0.952375338442189 1.35035679577276 1.13070742033157 1.13747460140051 1.15422530741531 1.06808230485018 0.881686785654314 0.996979362535883 0.961484208888588 0.979688164780041 0.941808188115056 0.908612119174898 1.00191144771082 1.02560032048759 0.908612119174898 1.11045614453536 1.23561651779258 0.916977821437867 0.857782976518836 1.06515946314849 1.04322890897184 1.22234304919525 1.21207688296867 0.957457284427358 0.805051245201507 0.968122463337345 1.29665204013729 1.20504081121177 1.36836069316684 1.37900092814686 0.995708376410487 0.873162458143976 1.06254804205696 1.66439461101485 1.1599561602096 1.1144762965655 1.00692007179878 1.31938902469336 1.11488058644483 1.38368562212757 1.28602225970214 1.38490914469607 1.45081150056674 1.28753368795204 0.914577249336148 0.753692175937442 0.93298574802704 0.8181527623772 0.834691842212165 1.04459264304531 1.06461945362154
"ChatGPT_12" 0.706158849720602 0.848916030644203 0.936786133114829 1.07065089645195 0 0.970640959700648 1.18939437480898 1.14298019679404 1.2460436786347 1.24458241712995 1.18082709204283 0.708853174135581 0.873090163452935 0.69097264436923 1.06733102478226 0.892577870302009 1.02065059623272 0.978057917566604 0.99892173242236 0.467453821395662 0.856229346331085 0.825338291619801 0.66057659092442 0.906832630926333 0.853298078175093 1.1251604617329 1.04653530983593 1.07196027959673 1.10461866407282 0.92683500975063 0.957588832156157 0.9103101702808 0.935745772569117 1.00849870529516 0.707936006997784 0.884377321402356 0.826135218889225 0.73584663435161 0.691016743334029 0.895625999336863 0.999900534381582 1.01091463871928 0.93233208521851 0.956192346173242 0.948276204869359 0.725674183546296 0.862983144416031 0.862607391076283 0.831830127409443 0.862983144416031 0.594343880338315 0.732069631668474 0.797387231285672 0.715296640551659 0.755753265950695 1.10717518695417 0.966880395703165 1.08041562813763 0.98994883377174 0.859945443481348 0.894905362511909 0.726485205527968 0.560385215259554 0.880313576676709 0.89829152577934 0.847600989822406 0.748968730896632 0.912591211467569 1.35648172864016 1.21895086816088 1.08112718772736 0.477418825450827 1.07547202068229 0.951966936117983 0.94752269294005 0.82347830560731 1.02907079309522 1.05345174577902 1.04056449593196 0.749283963165259 0.849835144947829 0.859443972437504 0.77348016239846 0.904807356265089 0.820840717730981 0.771710175164657
"ChatGPT_13" 0.970842616137274 1.15065118753274 0.939023692904746 0.910719346044371 0.970640959700648 0 1.14956871339246 0.834711769053687 1.25902236937556 1.23855578985591 1.22533038157378 0.91315809569481 1.1502266269358 0.932923681410718 1.09009687483904 0.924177150625646 1.08027099133964 1.04318187647852 1.05168888627216 0.927096203456321 0.918621419515993 1.00892259355941 0.972020576974057 1.2034210005591 0.860634449554794 1.11359136439084 1.03799837776708 1.04161767712009 0.955301563062083 0.725621422113116 0.886109859380073 0.855792313984011 0.929844728414627 0.802329727118138 0.911737705073352 0.803671976670174 0.980725655364515 0.896730092210944 0.927373884999513 1.01716704523125 0.789039598101485 0.817515918678748 0.884571201534927 0.797543410236115 0.723339754637463 0.794707438168373 0.631370401361409 0.944546724097527 0.873671524573852 0.631370401361409 0.99720251257362 1.17860530116542 0.96933390820828 0.924480505515328 0.951224344998144 0.90525669561928 0.942635299860518 0.893936733551403 0.894907254926682 0.932051145056947 1.12290235626879 1.0504001295774 0.936082158323104 1.08135227053943 0.983392533519207 1.07071125729934 1.04222727597805 1.11113989961505 1.70604624166662 1.05141782456656 1.06455686796605 0.956243800075115 1.10854995382293 1.0639149179286 1.12022120496632 1.02321875423751 1.10051731081692 1.29678595563896 1.27105534024857 0.981597170888981 0.7556618317226 1.0921612714187 0.757109060755469 0.91561692330494 0.978087539330447 1.00028973159941
"ChatGPT_14" 1.27567859686259 1.30294991251873 1.21869858334797 1.4014907196287 1.18939437480898 1.14956871339246 0 1.32007602144327 1.67703727644997 1.41783092708595 1.16818751664394 1.16094823670525 1.29087823028868 1.16081409564346 1.64730137863387 1.34615281911453 1.10676292599081 1.15682034167799 1.48469323606556 1.11915610159326 1.02567017326402 1.18356934248284 1.40045071764107 1.41975987441096 1.3203788533843 1.25898766273248 1.28355915196035 1.44063295794411 1.34934251577275 1.3418423749134 1.33613065386529 1.36293045036011 1.3628018534226 1.16766686923293 1.29007622212325 1.27185998630222 1.46468754012239 1.19509113344981 1.2334299251897 1.4659423573713 1.27040809687131 1.28772461373353 1.36125457165105 1.30875528441857 1.31773893232165 1.26240866246063 1.11076205836328 1.44380056046769 1.29133168531025 1.11076205836328 1.28527565208901 1.45154242515406 1.28493627502194 1.3269880441683 1.40361635116451 1.32675309120889 0.776096718966761 1.16346561307527 1.47706529987342 1.27819939864956 1.34424940536218 1.2481397667514 1.25735650969658 1.38494534559616 1.35001759204154 1.38253683051106 1.41147786934965 1.4064148225268 1.77650280816441 1.46817109538136 1.31751128521916 1.17293736092719 1.37399116142887 1.30065473646698 1.48284488085993 1.39550105315731 1.38506516901514 1.60423831703967 1.46448922493508 1.3203999101901 1.38315101115277 1.41002036805091 1.34921580009674 1.37815725938137 1.44270791151784 1.17426941547226
"ChatGPT_15" 1.35971365666964 1.50397192502785 1.14104060379741 1.20895113292855 1.14298019679404 0.834711769053687 1.32007602144327 0 1.39354692333389 1.56746164932623 1.52457378931753 1.35480501007935 1.43540136493585 1.28886797576703 1.51272543891256 1.2034372609472 1.29609890827337 1.23439859933978 1.30383511611537 1.20801689683166 1.21328021728166 1.34300870741804 1.31165253667217 1.50050245695136 1.32657405766603 1.14086334175959 1.1003099914122 1.18007352675141 1.32847250336745 1.15992951978506 1.08525855448805 1.17000834334871 1.31680297094192 1.2835387342781 1.15396904895437 1.06136282622933 1.32582568532953 1.22159298558529 1.0647882019745 1.36093822859271 1.15258715597354 1.14757785264471 1.28884098677176 1.16632638406351 1.01501516368444 1.08127318768663 0.93722037411107 1.19833490207063 1.21454353198626 0.93722037411107 1.1992128802264 1.42495289275373 1.30317417735155 1.18994327019035 1.27758557201646 1.19969565319769 1.13303839109601 0.915236365610855 1.32210142782909 1.21924989111737 1.38747501776373 1.32178498822592 1.27030141312071 1.56568770965093 1.2600441129496 1.12639384420539 1.36983392907696 1.24063499511041 1.89061692416295 1.28966471291311 1.28626036544115 1.13282185057355 1.32571579018436 1.43826132338752 1.40732292106081 1.46247514304166 1.51930121750788 1.56765409171778 1.48354175862269 1.06801115782119 1.26302711331155 1.260428677401 1.10302232444184 1.16913976060246 1.28030250211436 1.37967350416889
"ChatGPT_16" 1.28192990550789 1.54639298674257 1.25582847879422 1.10177114347726 1.2460436786347 1.25902236937556 1.67703727644997 1.39354692333389 0 1.40280636520976 1.19651815059267 1.45281204043346 1.56434739535422 1.466293201016 0.981007712077046 1.32062916142864 1.42620811090893 1.19980782798092 1.38343441297315 1.32104019101799 1.17105713564547 1.50132286014536 1.40248759441596 1.3099108815646 1.33500594200615 1.31825303454548 1.31367208423975 1.25842769315123 1.09173704458943 1.11461221974223 0.969229113308814 1.13357126849466 1.2142356436164 1.25954117056591 1.4777175481814 1.35167545706769 1.47063951043486 1.41903163643296 1.33196092953006 1.52345138144632 1.32495869457796 1.25427171994099 1.25703571291621 1.36951924089776 1.33106050809426 1.25822756916655 1.23131262736437 1.27059515475247 1.26996882321804 1.23131262736437 1.41853033099512 1.58874064224068 1.36617248568982 1.21693617993742 1.52160716894819 1.03360268907302 1.39118070211314 1.1475712448402 1.15324744121395 1.05511093005699 1.23010200730337 1.52188618497971 1.36521331735541 1.60673862638641 1.40862221540908 1.02397505627718 1.00230974012603 1.44032219729773 1.49716134197015 0.929709520734502 1.05040182576105 1.19226120056443 1.59952182513752 1.49041738977526 1.69415598350629 1.61318521553097 1.76938589196349 1.56197742917417 1.48434743850127 1.10216855240018 1.25821704065517 1.28600814110758 1.15407610760264 0.98683524473782 1.30701506492219 1.56926677198759
"ChatGPT_17" 0.992939442799709 1.10751813659069 1.10620211993467 1.20859207239888 1.24458241712995 1.23855578985591 1.41783092708595 1.56746164932623 1.40280636520976 0 1.06265130518651 1.06879453577757 1.19967104863966 1.31517056248958 1.02706683066876 1.1141007304659 1.11858063738762 1.01621793115128 1.16441554550866 1.13575367486204 0.971963871031677 1.35269414247458 1.27388995343947 1.27001711571673 1.12657314801931 1.28616180890508 1.2597803812519 1.29769833553313 0.924298742232559 1.05362303234018 0.970762032526638 1.15483450081061 0.981602657681782 1.00042111945637 1.10515359440616 1.01704964535601 1.33204408954842 1.01178952969731 1.25564208404156 1.08639119388186 1.09282223605381 1.12131988246451 1.00979808322134 1.04627792870363 1.16512107137611 1.07118957814753 1.03962208031599 1.05010978535446 1.04238547330727 1.03962208031599 1.05650109456574 1.1070121270999 1.08417763296446 1.22369832733594 1.38719861691282 1.56501390981655 1.40442854145451 1.57881956913682 0.999881126779994 1.37678723527875 1.14835954836697 1.13120737747318 1.11910524196875 1.30957138549514 1.20877672647415 1.16005337879841 1.24612268690051 1.31291920613319 1.44526826597349 1.0609978328627 0.743401267482828 1.13390394912053 1.24066263832725 1.02617756429059 1.55272402828724 1.3434920950286 1.4677826072565 1.55036063988339 1.62931759113692 1.32194433714329 1.01286189054598 1.34784064690538 1.04332370973709 1.18359235927499 1.11972583284721 1.22704694210593
